cost:defaultUsageScenario;response time:defaultUsageScenario;POFOD:defaultUsageScenario;ContinuousProcessingRateDegreeImpl:Server1:CPU;ContinuousProcessingRateDegreeImpl:server2:CPU;ContinuousProcessingRateDegreeImpl:Server3:CPU;AssembledComponentDegreeImpl:Assembly_BookingSystem;AllocationDegreeImpl:Allocation_Assembly_C1 <C1> <C1>;AllocationDegreeImpl:Allocation_Assembly_C2 <C2> <C2>;AllocationDegreeImpl:Allocation_Assembly_C3 <C3> <C3>;CapacityDegreeImpl:semaphore;Util of Server1 CPU;Util of server2 CPU;Util of Server3 CPU;Util of aName LAN;Candidate ID;
1509.7381985093996;5.69628;9.92276586004981E-4;2.3391207208248375;4.378398775874359;5.364722775313307;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.500049;0.0;0.646631;0.024;4753;
1276.5602170176362;10.7986;9.94309661818682E-4;4.690882550006225;3.863043266154718;4.827173143731853;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.828362;0.360459;0.015;4754;
1205.012686304496;10.7986;0.0011314557044380669;3.7692469364112373;4.307670547912723;4.259710384414994;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.828362;0.360459;0.015;4755;
3293.879821631445;10.7986;0.0013209683039675513;6.3254968015464454;6.244171113562851;4.563462643438266;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.0;0.828362;0.360459;0.015;4756;
Infinity;Infinity;Infinity;3.7571993109360586;5.899395132879062;2.614844032604831;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;4757;
Infinity;Infinity;Infinity;1.8662442800746961;4.349739213645516;4.616624657766003;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;4758;
2985.5195937541066;4.50596;0.0011227803035492867;6.535044467498626;5.9710874430419825;3.466766474128808;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.266257;0.334947;0.576906;0.027;4759;
1057.6954300878474;4.50596;0.0010161875404601783;3.2091517304198915;3.9795507906309124;2.4802495459561307;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.266257;0.334947;0.576906;0.027;4760;
Infinity;Infinity;Infinity;3.5123812317758514;7.427808258527078;4.506479015415813;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;4761;
2269.6674260702575;5.01478;0.0010306941446668327;6.250585590169598;5.592558132711946;2.867699811669916;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.31997;0.668746;0.0;0.024;4762;
902.3290874502474;5.01478;5.880605507730952E-4;6.894376771812243;2.869579089187022;1.5169973428032844;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.31997;0.668746;0.0;0.024;4763;
2560.37233119036;5.01478;0.0013291768749422728;3.3741961111705003;6.467790560903169;4.762062454660399;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.31997;0.668746;0.0;0.024;4764;
1978.2192533696507;7.38198;7.908879831368676E-4;4.841065880880825;6.223584518820129;4.906240067208434;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.321358;0.762295;0.015;4765;
5171.26974302744;7.38198;7.891766011685064E-4;3.020951090096017;7.870108303157979;5.199331760187588;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.321358;0.762295;0.015;4766;
1046.5702559819727;7.38198;0.001022498021048146;2.402124541946578;6.5672727823679296;2.6211122963368876;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.0;0.321358;0.762295;0.015;4767;
Infinity;Infinity;Infinity;4.937072205354811;2.490413148219795;2.3700139609052076;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;4768;
2283.879689230099;3.46817;9.900419535540106E-4;5.5611799894412695;6.197966765981781;5.297783575987252;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.322686;0.554949;0.015;4769;
1643.809363840774;3.46817;0.0010077435664118672;5.806842283894957;2.3211755897202755;2.3193572614441917;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.0;0.322686;0.554949;0.015;4770;
935.7153371213406;3.46817;5.882261339743566E-4;4.960475325822637;4.803586662495113;3.7748282336593166;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.322686;0.554949;0.015;4771;
1050.9444334047512;11.8542;8.054761257971776E-4;3.4933919470998243;6.536162255614837;4.812179158309873;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.498083;0.0;0.831224;0.015;4772;
1480.604056389965;11.8542;0.001337577395757461;3.78443583866616;5.048383456147601;2.541046712607019;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.498083;0.0;0.831224;0.015;4773;
2589.4438338413042;11.8542;0.0010025417743598775;3.2141603208716196;6.744279124094996;2.836127998411486;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.498083;0.0;0.831224;0.015;4774;
Infinity;Infinity;Infinity;2.49198186145659;4.714640805612534;3.3220310176002554;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;4775;
Infinity;Infinity;Infinity;4.603370689002189;7.487474261069146;2.39086331727506;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;4776;
2937.0610378690453;8.28775;9.979373192778862E-4;4.042607547396468;6.939623811112962;2.0683687748528747;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.791568;0.250734;0.0;0.015;4777;
2406.6648461220966;8.28775;0.001121844727038246;6.032589853953655;4.201461229123654;5.769583017153072;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.791568;0.250734;0.0;0.015;4778;
883.2639346265707;8.28775;8.119776072944562E-4;2.600492520871003;3.753604083233562;2.185431864305355;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.791568;0.250734;0.0;0.015;4779;
Infinity;Infinity;Infinity;4.080963717481526;5.893779120324092;1.7321128351961401;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;4780;
2238.228298783258;3.36193;9.956652693448031E-4;5.836520658025237;5.3539402185647065;5.767557260352634;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.298123;0.0;0.554828;0.015;4781;
1820.5088123944686;3.36193;7.968561469002822E-4;5.333835769961633;7.435361008927035;5.844537277268515;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.298123;0.0;0.554828;0.015;4782;
4457.54459836442;3.36193;0.0012308763331662087;5.899724082360386;7.404899717723108;4.4968712370958945;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.298123;0.0;0.554828;0.015;4783;
3196.868606339334;3.498;0.0012294592661967751;6.504141606884778;6.229145594717784;2.8840288986094547;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.184498;0.600403;0.0;0.024;4784;
1736.588901513282;3.498;0.0011491677350408125;3.6041941328583835;5.976876408751659;1.5737793515757814;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.184498;0.600403;0.0;0.024;4785;
897.1932047279419;3.498;5.955820043291871E-4;1.9110644951223743;4.022670627093956;2.3661112622859175;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.184498;0.600403;0.0;0.024;4786;
3194.494191165103;60.2909;0.0012312501505087337;4.035593510861217;7.09514357599968;3.864989091459166;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.16913;0.967661;0.024;4787;
1322.8781869642264;60.2909;0.0010239586087631425;1.7794634269709202;7.836039955542191;5.14537637145436;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.16913;0.967661;0.024;4788;
842.9580012422057;60.2909;8.286622731619175E-4;2.156997556265301;4.304133230949444;2.2776974843751936;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.0;0.16913;0.967661;0.024;4789;
1184.3538632710918;21.9403;8.019112490884606E-4;4.102367585830292;7.107603671249377;5.125768549570639;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.911669;0.0;0.390185;0.015;4790;
817.0267501319516;21.9403;3.8373123069368464E-4;4.117897946256362;4.499053447871962;4.267788974447849;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.911669;0.0;0.390185;0.015;4791;
729.7259594797581;21.9403;3.854620125562924E-4;5.714458756572469;3.6799971704486873;3.0612732862792806;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.911669;0.0;0.390185;0.015;4792;
1783.7925040204393;21.9403;0.001011961026529229;3.399457062800023;6.006605291627077;1.526537339237775;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.911669;0.0;0.390185;0.015;4793;
Infinity;Infinity;Infinity;1.829018428526545;4.999665336829933;2.5679896619761964;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;4794;
Infinity;Infinity;Infinity;5.340051300028269;6.3834838660282225;5.442769809895282;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;4795;
4591.920232624894;3.68556;0.0013230853347852012;6.845315137414526;6.861095970965652;3.193028422608405;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.175302;0.291499;0.544937;0.027;4796;
1601.0924222534095;3.68556;0.0010211367826329365;1.8689487617319627;3.7161151974411823;5.741238895413361;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.175302;0.291499;0.544937;0.027;4797;
1030.8725811756303;13.024;8.072061489372562E-4;2.8953844202111676;4.800749327221663;1.5560528698901734;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.600956;0.833203;0.0;0.015;4798;
1221.2922033631417;13.024;0.0013505037044511115;3.6539481672475445;2.420539984451298;1.8948445988250615;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.600956;0.833203;0.0;0.015;4799;
1913.8301292109109;13.024;7.900681196932879E-4;6.9969437691110885;5.482851310688599;5.883783744306163;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.600956;0.833203;0.0;0.015;4800;
1678.2789916278332;13.024;0.0011284617739925062;3.9478160157127515;5.814804094262196;3.638389244233469;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.600956;0.833203;0.0;0.015;4801;
2647.129882567994;3.75799;7.927536798667534E-4;6.673487758713666;5.373547629044282;1.8217344709592023;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.560427;0.372194;0.0;0.015;4802;
3319.615708270282;3.75799;0.0011270200079034343;6.81585755892298;2.2560318017333225;5.940195461535818;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.560427;0.372194;0.0;0.015;4803;
870.5606979141074;3.75799;8.160320064846127E-4;2.5850998957274975;6.059265326204139;3.5295130484779023;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.560427;0.372194;0.0;0.015;4804;
Infinity;Infinity;Infinity;4.619122456859234;4.829348651616214;2.445599334474185;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;4805;
4179.27747834585;17.9503;0.0010359187735297093;4.174968259738579;7.608883044204324;2.6212275214238745;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.895815;0.262851;0.0;0.024;4806;
1188.052924414531;17.9503;0.0013637718432002455;2.0098319035824765;2.298206616954367;1.8264549438110804;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.895815;0.262851;0.0;0.024;4807;
1231.4841990224604;17.9503;5.890923934014358E-4;5.2912555894784745;5.3943753321262795;2.859829560307745;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.895815;0.262851;0.0;0.024;4808;
1317.5939390787062;5.97739;9.934824350654736E-4;2.2423342834577373;4.231148124860212;4.847142875002844;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.694847;0.412614;0.015;4809;
2294.483422713537;5.97739;7.896017469197769E-4;2.964419666696609;6.232524896016547;5.66859075360437;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.694847;0.412614;0.015;4810;
1680.7886397448176;5.97739;0.001126255751214722;4.227347333217401;4.980840698099082;5.401015903450428;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.0;0.694847;0.412614;0.015;4811;
Infinity;Infinity;Infinity;2.9662495163547904;5.699983843350767;1.898328011143784;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;4812;
1056.0191548469802;9.91643;0.0010369637616212124;3.990599788005261;4.690597696933749;4.830217327551919;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.501178;0.79734;0.0;0.024;4813;
3274.3593101845336;9.91643;7.886475847240781E-4;3.045288247520957;6.857252816227108;5.9912064497371;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.501178;0.79734;0.0;0.024;4814;
1069.279889928698;9.91643;0.0011378891654667544;3.3967664595679374;3.9727527033447725;2.8606618098752685;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.501178;0.79734;0.0;0.024;4815;
Infinity;Infinity;Infinity;2.2571814459634867;5.686920372347806;1.6259153041610104;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;4816;
Infinity;Infinity;Infinity;5.693171381210082;6.2740144461935135;1.7067780224226428;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;4817;
1665.1702621393595;18.3922;8.107827359729036E-4;6.106496564828339;4.0845556302718515;1.978806029907375;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.65504;0.0;0.879318;0.015;4818;
1560.6388558044746;18.3922;0.0011333708027977396;4.3582959101914875;2.302221248919537;5.588808703597717;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.65504;0.0;0.879318;0.015;4819;
2561.6197055238954;4.47168;0.0011239712302221205;6.667918096538816;4.18993992313704;4.110504023851412;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.260951;0.477334;0.486558;0.027;4820;
